Rank,Prev.,Country Flag,Rider,Team,Date of birth,CQ
906,(1049),https://cqranking.com/common/flags/ECU.gif,OBANDO ROSAS Bryan Raul,GES,18/08/2001,43
907,(1017),https://cqranking.com/common/flags/ITA.gif,SKERL Daniel,TBV,21/03/2003,43
908,(1213),https://cqranking.com/common/flags/HUN.gif,TAKACS Zsombor,MBH,06/01/2006,43
909,(825),https://cqranking.com/common/flags/DEN.gif,NORSGAARD Mathias Sunekaer,LTK,05/05/1997,43
910,(622),https://cqranking.com/common/flags/ESP.gif,URIARTE BELZUNEGI Diego,EKP,26/10/2001,43
911,(491),https://cqranking.com/common/flags/SLO.gif,MAROLT Jaka,FRT,21/09/2005,43
912,(1191),https://cqranking.com/common/flags/GER.gif,KOECH Silas,LKH,29/06/2003,43
913,(-),https://cqranking.com/common/flags/GBR.gif,MITCHELL Adam,VDU,24/02/2002,43
914,(1382),https://cqranking.com/common/flags/IRL.gif,MCDUNPHY Conn,APS,03/02/1997,43
915,(1653),https://cqranking.com/common/flags/ECU.gif,GUAMA DE LA CRUZ Bayron Patricio,BES,14/06/1985,42
916,(247),https://cqranking.com/common/flags/GER.gif,MAYRHOFER Marius,TUD,18/09/2000,42
917,(1192),https://cqranking.com/common/flags/AUT.gif,PUTZ Sebastian,RBC,26/08/2003,42
918,(-),https://cqranking.com/common/flags/GBR.gif,PORTSMOUTH Tom,-,19/12/2001,42
919,(2531),https://cqranking.com/common/flags/AUS.gif,GREENWOOD Matthew,CBW,07/02/2003,42
920,(980),https://cqranking.com/common/flags/ITA.gif,KAJAMINI Florian Samuel,MBH,28/02/2003,42
921,(-),https://cqranking.com/common/flags/CZE.gif,BRADAC Adam,FRT,20/06/2006,41
922,(976),https://cqranking.com/common/flags/NED.gif,NABERMAN Tim,TPP,11/05/1999,41
923,(1161),https://cqranking.com/common/flags/CRC.gif,RAMIREZ VENEGAS Joseph Gerardo,-,14/07/2002,41
924,(964),https://cqranking.com/common/flags/SLO.gif,MEZGEC Luka,JAY,27/06/1988,41
925,(1278),https://cqranking.com/common/flags/BEL.gif,VERGAERDE Otto,LTK,15/07/1994,40
926,(1105),https://cqranking.com/common/flags/CRC.gif,HUERTAS ARAYA Jason Andrey,-,24/03/1998,40
927,(2254),https://cqranking.com/common/flags/BEL.gif,PLACE Maxence,AAR,18/01/2004,40
928,(1558),https://cqranking.com/common/flags/FRA.gif,FAURE PROST Alexy,TPP,22/04/2004,40
929,(1588),https://cqranking.com/common/flags/SWE.gif,DE LUCA Teodor,LUC,27/02/2006,40
930,(1244),https://cqranking.com/common/flags/BEL.gif,FRISON Frederik,PQT,28/07/1992,40
931,(2305),https://cqranking.com/common/flags/AUS.gif,COOK Leighton,-,26/06/1997,40
932,(778),https://cqranking.com/common/flags/ITA.gif,MORO Manlio,MOV,17/03/2002,40
933,(621),https://cqranking.com/common/flags/USA.gif,SIMMONS Colby,EFE,16/10/2003,39
934,(286),https://cqranking.com/common/flags/FRA.gif,DOUBEY Fabien,TEN,21/10/1993,39
935,(1582),https://cqranking.com/common/flags/GER.gif,FIETZKE Paul,RBC,23/01/2006,39
936,(529),https://cqranking.com/common/flags/NZL.gif,WRIGHT Paul,MAP,03/02/1998,39
937,(895),https://cqranking.com/common/flags/CMR.gif,KAMZONG ABOSSOLO Clovis,-,09/10/1991,39
938,(921),https://cqranking.com/common/flags/BEL.gif,VAN HAUTEGEM Leander,TFB,09/03/2003,39
939,(1166),https://cqranking.com/common/flags/COL.gif,GARZON ALFONSO Oscar Santiago,GES,22/06/2003,39
940,(1232),https://cqranking.com/common/flags/ITA.gif,MILAN Matteo,GFC,22/01/2003,39
941,(991),https://cqranking.com/common/flags/GBR.gif,GEORGE Alfred,EFC,30/01/2001,38
942,(785),https://cqranking.com/common/flags/BEL.gif,VERCOUILLIE Victor,TFB,03/11/2002,38
943,(743),https://cqranking.com/common/flags/FRA.gif,HENNEQUIN Paul,EUS,09/12/2002,38
944,(555),https://cqranking.com/common/flags/MRI.gif,MAYER Alexandre,BBH,29/04/1998,38
945,(1044),https://cqranking.com/common/flags/ALG.gif,ASSAL Mohamed Nadjib,MPT,07/06/1999,38
946,(-),https://cqranking.com/common/flags/BEL.gif,DEPUYDT Daan,BPL,15/11/2003,38
947,(39),https://cqranking.com/common/flags/USA.gif,POWLESS Neilson,EFE,03/09/1996,38
948,(1004),https://cqranking.com/common/flags/CRC.gif,RAMIREZ GONZALEZ Donovan,-,03/05/2002,37
949,(2424),https://cqranking.com/common/flags/NED.gif,GAL Ryan,MET,07/03/2005,37
950,(1019),https://cqranking.com/common/flags/NZL.gif,BOWER Lewis,GFC,14/10/2004,37
951,(1798),https://cqranking.com/common/flags/NED.gif,QUAEDVLIEG Lars,UNI,19/01/1995,37
952,(365),https://cqranking.com/common/flags/GER.gif,MATTHEIS Oliver,BAI,24/04/1995,37
953,(-),https://cqranking.com/common/flags/AUS.gif,LEAHY Conor,TBN,16/04/1999,37
954,(2443),https://cqranking.com/common/flags/POL.gif,GOSZCZURNY Patryk,VLD,14/03/2006,37
955,(1499),https://cqranking.com/common/flags/CAN.gif,PLAMONDON Joel,-,05/09/2002,37
956,(687),https://cqranking.com/common/flags/ITA.gif,PARISINI Nicolo,PQT,25/04/2000,37
957,(1532),https://cqranking.com/common/flags/NOR.gif,HVIDEBERG Jonas Hem,UXM,09/02/1999,37
958,(565),https://cqranking.com/common/flags/DEN.gif,DALBY Simon,UXM,29/01/2003,37
959,(-),https://cqranking.com/common/flags/POR.gif,MOREIRA Daniel Filipe Vieira,HBG,02/07/2006,37
960,(479),https://cqranking.com/common/flags/NZL.gif,KENCH Joshua,GFC,06/05/2001,37
961,(1090),https://cqranking.com/common/flags/GER.gif,ROTTMANN Jonathan Malte,LKH,03/05/2004,37
962,(1459),https://cqranking.com/common/flags/ITA.gif,NESPOLI Lorenzo,MBH,30/09/2004,36
963,(-),https://cqranking.com/common/flags/COL.gif,GUAVITA CAMACHO Cesar David,BES,13/01/2002,36
964,(-),https://cqranking.com/common/flags/SUI.gif,JENNI Luca,RRS,06/05/2002,36
965,(783),https://cqranking.com/common/flags/UAE.gif,JASIM ALALI Abdulla,UAZ,17/01/2003,36
966,(358),https://cqranking.com/common/flags/IRL.gif,BENNETT Sam,PQT,16/10/1990,36
967,(777),https://cqranking.com/common/flags/NZL.gif,THOMPSON Reuben,LOI,15/02/2001,36
968,(1029),https://cqranking.com/common/flags/ITA.gif,GALIMBERTI Lorenzo,SWT,02/01/2001,36
969,(1366),https://cqranking.com/common/flags/CAN.gif,VALENTI Luke,-,05/06/2004,36
970,(2596),https://cqranking.com/common/flags/POR.gif,CARVALHO Gonçalo Henrique Matos,TAV,03/12/1997,36
971,(481),https://cqranking.com/common/flags/BEL.gif,VANHOUCKE Harm,PQT,17/06/1997,36
972,(-),https://cqranking.com/common/flags/GBR.gif,CHARLTON Josh,NIA,10/02/2003,36
973,(750),https://cqranking.com/common/flags/SUI.gif,WEISS Fabian,TUD,11/04/2002,36
974,(1446),https://cqranking.com/common/flags/RUS.gif,STEPANOV Andrey,CDT,18/04/1999,35
975,(2398),https://cqranking.com/common/flags/ITA.gif,REGNANTI Matteo,TFT,27/07/2001,35
976,(-),https://cqranking.com/common/flags/NED.gif,SCHAPER Joeri,SQD,29/01/2006,35
977,(2227),https://cqranking.com/common/flags/GBR.gif,STOCKWELL Oliver,TBV,07/06/2002,35
978,(1145),https://cqranking.com/common/flags/CRC.gif,BRENES MATA Sebastian,CAJ,10/08/2000,35
979,(733),https://cqranking.com/common/flags/IRL.gif,CROCKETT Finn,VWE,30/06/1999,35
980,(2835),https://cqranking.com/common/flags/GER.gif,CHARROIS Leo,-,10/10/1998,35
981,(658),https://cqranking.com/common/flags/FRA.gif,PALENI Enzo,GFC,30/05/2002,35
982,(876),https://cqranking.com/common/flags/DEN.gif,ROSENLUND RICHTER Stian,GSH,04/04/2002,35
983,(2289),https://cqranking.com/common/flags/GBR.gif,LIGHTFOOT Mark,AIX,26/06/2005,35
984,(1134),https://cqranking.com/common/flags/BEL.gif,BASTIAENS Ayco,SOQ,03/06/1996,35
985,(1021),https://cqranking.com/common/flags/GBR.gif,SMITHSON Jed,HBG,19/08/2005,35
986,(-),https://cqranking.com/common/flags/FRA.gif,BARRILLOT Bohémond,AIX,08/04/2004,35
987,(1833),https://cqranking.com/common/flags/ESP.gif,RETEGI GOÑI Mikel,EKP,27/04/2001,35
988,(-),https://cqranking.com/common/flags/ERI.gif,TESFALEM Natan,-,13/08/2007,35
989,(409),https://cqranking.com/common/flags/GBR.gif,SWIFT Ben,NCI,05/11/1987,35
990,(1110),https://cqranking.com/common/flags/NOR.gif,DOLVEN Halvor,LWD,13/04/2004,35
991,(703),https://cqranking.com/common/flags/PAN.gif,ARCHIBOLD CASTILLO Franklin,-,24/08/1997,35
992,(930),https://cqranking.com/common/flags/IRL.gif,O'BRIEN Liam,LTF,16/03/2005,35
993,(2131),https://cqranking.com/common/flags/FRA.gif,MAINGUENAUD Tom,NMC,13/08/2000,35
994,(-),https://cqranking.com/common/flags/USA.gif,CAUDELL Ezra,MAP,08/09/2006,35
995,(1011),https://cqranking.com/common/flags/SWE.gif,FORSSELL Hugo,-,04/01/1999,35
996,(884),https://cqranking.com/common/flags/FRA.gif,BASSET Pierre Henry,XAD,29/03/2004,35
997,(2819),https://cqranking.com/common/flags/ITA.gif,DELLE VEDOVE Alessio,XAD,11/02/2004,34
998,(620),https://cqranking.com/common/flags/DEN.gif,STOKBRO Andreas Nielsen,TCQ,08/04/1997,34
999,(-),https://cqranking.com/common/flags/NED.gif,KROONEN Max,BCY,23/08/2000,34
1000,(702),https://cqranking.com/common/flags/RSA.gif,ORMISTON Callum,THT,02/08/2000,34
1001,(2221),https://cqranking.com/common/flags/ITA.gif,PIRAS Andrea,TFT,05/02/2002,34
1002,(2626),https://cqranking.com/common/flags/TUR.gif,DEPE Serdar Anil,STC,20/02/1998,34
1003,(-),https://cqranking.com/common/flags/SUI.gif,ZUMSTEIN Melk,-,14/10/2005,34
1004,(1408),https://cqranking.com/common/flags/POR.gif,CARVALHO Rui Filipe Ribeiro,GSU,28/04/1995,34
1005,(919),https://cqranking.com/common/flags/NED.gif,KRIJNSEN Jelte,JAY,12/05/2001,33
1006,(1433),https://cqranking.com/common/flags/URU.gif,ASCONEGUY DIAZ Roderyck,-,20/06/1990,33
1007,(1132),https://cqranking.com/common/flags/BEL.gif,KUYPERS Gerben,PSC,01/02/2000,33
1008,(958),https://cqranking.com/common/flags/NOR.gif,FELDMANN Karsten Larsen,URR,28/03/2003,33
1009,(1237),https://cqranking.com/common/flags/ITA.gif,CATTANI Alessandro,TER,08/03/2005,33
1010,(1149),https://cqranking.com/common/flags/NED.gif,REEMEIJER Niels,HST,04/07/2002,33
1011,(1351),https://cqranking.com/common/flags/AUT.gif,ZANGERLE Emanuel,VBG,24/09/2000,33
1012,(730),https://cqranking.com/common/flags/POL.gif,BANASZEK Norbert,ATT,18/06/1997,33
1013,(-),https://cqranking.com/common/flags/GBR.gif,HOBBS Henry,VLD,20/05/2007,33
1014,(765),https://cqranking.com/common/flags/LAT.gif,BOGDANOVICS Maris,FNX,19/11/1991,33
1015,(1670),https://cqranking.com/common/flags/LUX.gif,BETTENDORFF Loïc,HAC,28/04/2001,33
1016,(2226),https://cqranking.com/common/flags/ITA.gif,NENCINI Tommaso,TFT,10/09/2000,33
1017,(1976),https://cqranking.com/common/flags/NZL.gif,GARDNER James,TSG,18/03/2005,33
1018,(952),https://cqranking.com/common/flags/GBR.gif,PATTINSON Tomos,EFA,17/10/2005,33
1019,(1067),https://cqranking.com/common/flags/BER.gif,HOPKINS Kaden,-,24/03/2000,32
1020,(-),https://cqranking.com/common/flags/SUI.gif,HALDIMANN Guillaume,-,15/10/2002,32
1021,(1219),https://cqranking.com/common/flags/MEX.gif,FRAYRE MOCTEZUMA Eder,LLA,20/10/1991,32
1022,(913),https://cqranking.com/common/flags/PAN.gif,ESPINOSA SERRANO Bolivar,-,08/12/1996,32
1023,(1032),https://cqranking.com/common/flags/LAT.gif,KLISMETS Karlis,ENT,17/07/2003,32
1024,(928),https://cqranking.com/common/flags/RWA.gif,MASENGESHO Vainqueur,BBT,01/01/2002,32
1025,(768),https://cqranking.com/common/flags/KAZ.gif,KUZMIN Anton,XAT,20/11/1996,32
1026,(744),https://cqranking.com/common/flags/SRB.gif,STOLIC Mihajlo,BVD,15/02/2004,32
1027,(1904),https://cqranking.com/common/flags/USA.gif,LOPEZ DE SAN ROMAN Ian,MAP,28/10/2003,32
1028,(597),https://cqranking.com/common/flags/GBR.gif,FLYNN Sean,TPP,02/03/2000,32
1029,(1001),https://cqranking.com/common/flags/VEN.gif,LINAREZ MENESES Leangel Ruben,TAV,07/08/1997,32
1030,(1639),https://cqranking.com/common/flags/COL.gif,ROJAS VEGA Brandon Alejandro,GES,02/07/2002,32
1031,(974),https://cqranking.com/common/flags/COL.gif,PEÑA MOLANO Wilson Estiben,ESC,07/04/1998,32
1032,(899),https://cqranking.com/common/flags/BEL.gif,TAILLIEU Aldo,VLD,10/02/2006,32
1033,(677),https://cqranking.com/common/flags/GER.gif,HEIDEMANN Miguel,RRN,27/01/1998,32
1034,(2559),https://cqranking.com/common/flags/SUI.gif,GINTER Nicolas,TIR,05/02/2006,31
1035,(853),https://cqranking.com/common/flags/USA.gif,BRUNNER Eric,PEC,01/12/1998,31
1036,(839),https://cqranking.com/common/flags/DEN.gif,PRICE-PEJTERSEN Johan,APT,26/05/1999,31
1037,(1651),https://cqranking.com/common/flags/ITA.gif,BICELLI Michele,BIE,11/06/2006,31
1038,(1137),https://cqranking.com/common/flags/BER.gif,NARRAWAY Nicholas,CER,28/06/2002,31
1039,(1581),https://cqranking.com/common/flags/GBR.gif,BROOKES Joseph,AIX,14/09/2004,31
1040,(1699),https://cqranking.com/common/flags/FRA.gif,JEAN Victor,EFC,03/10/2003,31
1041,(656),https://cqranking.com/common/flags/RSA.gif,JANSE VAN RENSBURG Reinardt,TPC,03/02/1989,31
1042,(1507),https://cqranking.com/common/flags/LAT.gif,SKRAPCIS Olivers Jekabs,ENT,29/08/2006,31
1043,(2836),https://cqranking.com/common/flags/FRA.gif,HUE Antoine,VCR,17/12/2004,31
1044,(2502),https://cqranking.com/common/flags/ALG.gif,SAIDI Nassim,MPT,09/12/1994,31
1045,(2291),https://cqranking.com/common/flags/COL.gif,CRUZ MARTINEZ Edward Santiago,BCS,05/07/2006,31
1046,(2171),https://cqranking.com/common/flags/DEN.gif,MACHHOLDT Magnus,-,04/01/2003,31
1047,(819),https://cqranking.com/common/flags/KAZ.gif,REMKHI Rudolf,BKC,05/10/2003,31
1048,(1852),https://cqranking.com/common/flags/NED.gif,VAN DEN EIJNDEN Guus,APD,03/10/2005,31
1049,(2023),https://cqranking.com/common/flags/ECU.gif,MONTENEGRO NARVAEZ Jimmy Santiago,BES,15/05/1998,31
1050,(1015),https://cqranking.com/common/flags/SUI.gif,TENDON Arnaud,VRR,06/11/2002,31
1051,(-),https://cqranking.com/common/flags/NZL.gif,WILSON Matthew,-,15/09/2001,30
1052,(-),https://cqranking.com/common/flags/TUR.gif,SAMLI Feritcan,STC,29/01/1994,30
1053,(2456),https://cqranking.com/common/flags/JPN.gif,HAYASHIBARA Shoma,SMN,25/10/2003,30
1054,(651),https://cqranking.com/common/flags/GBR.gif,KNOX James,TPP,04/11/1995,30
1055,(1533),https://cqranking.com/common/flags/SWE.gif,ERIKSSON Jacob,TUD,01/10/1999,30
1056,(982),https://cqranking.com/common/flags/POR.gif,LOPES Lucas Simoes,EFP,10/04/2003,30
1057,(1739),https://cqranking.com/common/flags/GRE.gif,GIANNOUTSOS Miltiadis,-,18/08/1997,30
1058,(1853),https://cqranking.com/common/flags/ALB.gif,KAMBERAJ Valentino,TSL,11/05/2005,30
1059,(1222),https://cqranking.com/common/flags/POL.gif,PAWLAK Tobiasz,ATT,24/11/1995,30
1060,(-),https://cqranking.com/common/flags/ITA.gif,ANASTASIA Tommaso,TER,12/11/2006,30
1061,(694),https://cqranking.com/common/flags/NED.gif,MAAS Jan,COF,19/02/1996,30
1062,(1112),https://cqranking.com/common/flags/NOR.gif,LAENGEN Vegard Stake,UEX,07/02/1989,30
1063,(2361),https://cqranking.com/common/flags/URU.gif,RODRIGUEZ RAMOS Diego Leonel,-,10/10/1995,30
1064,(966),https://cqranking.com/common/flags/BEL.gif,VAN LERBERGHE Bert,SOQ,29/09/1992,30
1065,(1620),https://cqranking.com/common/flags/BEL.gif,DE BRUYCKERE Kay,PSC,21/03/2004,30
1066,(-),https://cqranking.com/common/flags/FRA.gif,LAYRAC Gabriel,AIX,10/11/2006,30
1067,(933),https://cqranking.com/common/flags/NED.gif,KRUIJSWIJK Steven,TVL,07/06/1987,30
1068,(-),https://cqranking.com/common/flags/IRL.gif,MCGEOUGH Cormac,7RP,11/08/1996,30
1069,(513),https://cqranking.com/common/flags/DEN.gif,WANDAHL Frederik,RBH,09/05/2001,30
1070,(1246),https://cqranking.com/common/flags/LUX.gif,WIRTGEN Luc,TUD,07/07/1998,30
1071,(872),https://cqranking.com/common/flags/NED.gif,PAASSCHENS Mathijs,TBV,18/03/1996,30
1072,(1993),https://cqranking.com/common/flags/IRI.gif,SOHRABI Mehdi,-,12/10/1981,30
1073,(2408),https://cqranking.com/common/flags/RSA.gif,KIECK Blaine,-,10/05/2004,30
1074,(309),https://cqranking.com/common/flags/FRA.gif,ROCHAS Rémy,GFC,18/05/1996,30
1075,(776),https://cqranking.com/common/flags/AUS.gif,HAMILTON Lucas,NCI,12/02/1996,30
1076,(-),https://cqranking.com/common/flags/USA.gif,MARIS Jesse,-,19/03/2004,30
1077,(1923),https://cqranking.com/common/flags/CRC.gif,CALDERON CASALVOLONE Sebastian,-,24/06/2003,30
1078,(985),https://cqranking.com/common/flags/BEL.gif,DEMAN Brem,TFB,16/05/2002,30
1079,(2041),https://cqranking.com/common/flags/ITA.gif,RIDOLFO Filippo,TNN,08/11/2001,29
1080,(816),https://cqranking.com/common/flags/UZB.gif,KHALMURATOV Muradjan,SAB,11/06/1982,29
1081,(1281),https://cqranking.com/common/flags/GER.gif,CARSTENSEN Lucas,KIN,16/06/1994,29
1082,(1061),https://cqranking.com/common/flags/ESP.gif,ALUSTIZA GOENAGA Nicolas,EUS,04/01/2003,29
1083,(-),https://cqranking.com/common/flags/FRA.gif,LANGELLA Lénaïc,CIC,14/06/2004,29
1084,(1000),https://cqranking.com/common/flags/BEL.gif,DESAL Cériel,SQD,20/10/1999,29
1085,(1716),https://cqranking.com/common/flags/INA.gif,RIZQI Dimas Nur Fadhil,JPC,12/05/2006,29
1086,(854),https://cqranking.com/common/flags/CRC.gif,ROJAS CAMPOS Gabriel Francisco,-,09/02/2000,29
1087,(1252),https://cqranking.com/common/flags/ITA.gif,AMBROSINI Matteo,MBH,23/04/2002,29
1088,(931),https://cqranking.com/common/flags/COL.gif,HERREÑO POLANIA Martin Santiago,BCS,13/09/2006,29
1089,(653),https://cqranking.com/common/flags/FRA.gif,GUGLIELMI Simon,AUB,01/07/1997,29
1090,(-),https://cqranking.com/common/flags/POL.gif,MURYJ Antoni,MSP,02/09/2005,29
1091,(2372),https://cqranking.com/common/flags/POR.gif,BARBOSA Diogo Garces,TCA,13/06/2000,28
1092,(1417),https://cqranking.com/common/flags/GER.gif,BORRESCH Julian,RRN,19/03/2002,28
1093,(1359),https://cqranking.com/common/flags/COL.gif,MESA PIETRALUNGA Santiago,ACR,11/11/1997,28
1094,(775),https://cqranking.com/common/flags/ESP.gif,FERNANDEZ ANDUJAR Ruben,ACR,01/03/1991,28
1095,(1127),https://cqranking.com/common/flags/ITA.gif,BATTISTELLA Samuele,EFE,14/11/1998,28
1096,(-),https://cqranking.com/common/flags/FRA.gif,DEURWEILHER Guillaume,-,03/05/2004,28
1097,(492),https://cqranking.com/common/flags/FRA.gif,BRUNEL Alexys,TEN,10/10/1998,28
1098,(-),https://cqranking.com/common/flags/GER.gif,BALLERSTEDT Maurice,APT,16/01/2001,28
1099,(1489),https://cqranking.com/common/flags/BRA.gif,ROSSI Joao Pedro,LMS,02/10/1999,28
1100,(1503),https://cqranking.com/common/flags/GBR.gif,BUSH Jacob,DPP,02/06/2005,28
1101,(1372),https://cqranking.com/common/flags/ERI.gif,GIRMAY Mewael,IST,15/04/2005,28
1102,(1371),https://cqranking.com/common/flags/FRA.gif,FABRIES Ugo,UAZ,03/08/2005,28
1103,(1256),https://cqranking.com/common/flags/ITA.gif,CAPRA Thomas,BVD,03/02/2005,27
1104,(1023),https://cqranking.com/common/flags/FRA.gif,BLAISE Arthur,AAR,15/03/2005,27
1105,(-),https://cqranking.com/common/flags/COL.gif,FLOREZ GARCES Samuel Alejandro,MAP,28/07/2005,27
1106,(2229),https://cqranking.com/common/flags/DEN.gif,DAHL Gustav Frederik,TGS,27/11/2000,27
1107,(1684),https://cqranking.com/common/flags/GBR.gif,BROUGH Jack,AIX,23/07/2003,27
1108,(2400),https://cqranking.com/common/flags/POR.gif,BARBAS Rafael Elvas,TAV,27/06/2004,27
1109,(2803),https://cqranking.com/common/flags/SUI.gif,SOMMER Jan,EFC,22/08/2000,27
1110,(-),https://cqranking.com/common/flags/GBR.gif,GRINDLEY Sebastian,LTF,24/04/2006,27
1111,(831),https://cqranking.com/common/flags/BEL.gif,COPPENS Michiel,BCY,17/12/2002,27
1112,(1108),https://cqranking.com/common/flags/ITA.gif,CANTONI Andrea,MGK,11/09/2000,27
1113,(1644),https://cqranking.com/common/flags/NED.gif,DORENBOS Yanne,AVV,15/09/2000,27
1114,(2540),https://cqranking.com/common/flags/JPN.gif,HASHIKAWA Takeshi Jo,KIN,06/02/2003,27
1115,(2260),https://cqranking.com/common/flags/ITA.gif,OIOLI Manuel,SWT,17/05/2003,27
1116,(1345),https://cqranking.com/common/flags/KOR.gif,KIM Eu-ro,LXC,07/10/1999,26
1117,(1271),https://cqranking.com/common/flags/EST.gif,KÜÜT Oskar,QPT,20/09/2005,26
1118,(1059),https://cqranking.com/common/flags/ITA.gif,PETTITI Nicolo,SWT,10/08/2002,26
1119,(582),https://cqranking.com/common/flags/ESP.gif,SAMITIER SAMITIER Sergio,COF,31/08/1995,26
1120,(1084),https://cqranking.com/common/flags/ITA.gif,PIETROBON Andrea,PTV,11/03/1999,26
1121,(-),https://cqranking.com/common/flags/SWE.gif,LOVIDIUS Gustav,-,27/08/2004,26
1122,(2317),https://cqranking.com/common/flags/GBR.gif,RIWNYJ Danylo,-,02/03/1999,26
1123,(986),https://cqranking.com/common/flags/NOR.gif,ØRN-KRISTOFF Felix,LOI,15/03/2006,26
1124,(1174),https://cqranking.com/common/flags/BIZ.gif,CHAVARRIA Derrick,CNM,17/08/2003,26
1125,(1797),https://cqranking.com/common/flags/MGL.gif,IDERBOLD Bold,CDT,27/06/1998,26
1126,(1100),https://cqranking.com/common/flags/HUN.gif,PELIKAN Janos,TUS,19/04/1995,26
1127,(-),https://cqranking.com/common/flags/CZE.gif,PESEK Adam,KCR,08/03/2006,25
1128,(1043),https://cqranking.com/common/flags/COL.gif,LOPEZ RIVERA Robinson Fabian,GES,17/09/1996,25
1129,(1482),https://cqranking.com/common/flags/COL.gif,ALBA BOLIVAR Juan Diego,TNC,11/09/1997,25
1130,(1125),https://cqranking.com/common/flags/ITA.gif,GAZZOLI Michele,TFT,04/03/1999,25
1131,(649),https://cqranking.com/common/flags/ESP.gif,SAGRADO PEREZ Alvaro,TSM,28/11/2000,25
1132,(1738),https://cqranking.com/common/flags/HUN.gif,PEAK Barnabas,MBH,29/11/1998,25
1133,(619),https://cqranking.com/common/flags/CAN.gif,BOIVIN Guillaume,NSN,25/05/1989,25
1134,(705),https://cqranking.com/common/flags/POL.gif,BUDZINSKI Tomasz,ATT,24/04/1998,25
1135,(811),https://cqranking.com/common/flags/ITA.gif,VILLA Giacomo,BIE,29/01/2002,25
1136,(639),https://cqranking.com/common/flags/FRA.gif,JOALLAND Yael,COF,20/09/2000,25
1137,(521),https://cqranking.com/common/flags/BEL.gif,DE POOTER Dries,JAY,08/11/2002,25
1138,(1188),https://cqranking.com/common/flags/NED.gif,GELEIJN Owen,URR,14/01/2001,25
1139,(984),https://cqranking.com/common/flags/ALG.gif,MIMOUNI Oussama Abdellah,MPT,27/03/2003,25
1140,(751),https://cqranking.com/common/flags/BEL.gif,VERVENNE Jonathan,SOQ,27/05/2003,25
1141,(1584),https://cqranking.com/common/flags/DEN.gif,JØLVING Otto Schultz,TCQ,25/09/2006,25
